"Safra";"COD_PROD";"Local";"Cod_Estacao_Met";"Altitude";"Terras";"Ambiente";"Cultivar";"Cultura_Ant";"Epoca_de_semeadura";"N_base";"P_base";"K_base";"Produtividade";"GMR";"N_Plantas";"Espacamento";"Area_colhida";"Populacao";"Temperatura_Max";"Precipitacao_Total";"Umidade_Med";"Radiacao_Med";"PH";"ARGILA";"P.mg.L.";"K.mg.L.";"M.O....";"CTC.PH7";"SATURACAO.DE.BASE...";"SATURACAO.Al...";"Latitude";"Longitude"
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"DM 66I68 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2666,775;6,6;72;0,45;4,05;17,7777777777778;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"HO PARAGUACU I2X";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2897,325;6,4;86,5;0,45;4,05;21,358024691358;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"HO PARAGUACU I2X";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2452,7;6,4;65,5;0,45;4,05;16,1728395061728;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"HO PIRAPO IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2877,225;6,4;102,5;0,45;4,05;25,3086419753086;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"HO PIRAPO IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2776,8;6,4;83,25;0,45;4,05;20,5555555555556;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"KWS 6022 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2785,3;6,1;82,25;0,45;4,05;20,3086419753086;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 5710 I2X";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2768,025;5,7;92;0,45;4,05;22,7160493827161;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 5710 I2X";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2772,075;5,7;98,25;0,45;4,05;24,2592592592593;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 5917 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2495,4;5,9;92,25;0,45;4,05;22,7777777777778;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 5917 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2911,525;5,9;103,75;0,45;4,05;25,6172839506173;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 5947 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2509,5;5,9;94;0,45;4,05;23,2098765432099;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 5947 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2593,725;5,9;92,75;0,45;4,05;22,9012345679012;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 6100 XTD";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2663,55;6,1;86,25;0,45;4,05;21,2962962962963;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 6100 XTD";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2335,8;6,1;79,5;0,45;4,05;19,6296296296296;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 6110 I2X";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2803,975;6,1;87;0,45;4,05;21,4814814814815;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"M 6110 I2X";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;3010,425;6,1;79;0,45;4,05;19,5061728395062;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"NEO 580 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;3205,225;5,8;113,75;0,45;4,05;28,0864197530864;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"NEO 580 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2293,525;5,8;97,75;0,45;4,05;24,1358024691358;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"NEO 590 I2X";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2337,525;5,9;101,25;0,45;4,05;25;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"NEO 590 I2X";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2308,125;5,9;91,5;0,45;4,05;22,5925925925926;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"NS 5445 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2471,975;5,4;69,25;0,45;4,05;17,0987654320988;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"NS 5445 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2586,35;5,4;90,25;0,45;4,05;22,2839506172839;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 95R90 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;1911,375;5,6;101;0,45;4,05;24,9382716049383;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 95R90 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2314,375;5,6;88,5;0,45;4,05;21,8518518518519;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 95R95 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2735,325;5,9;81,95;0,45;4,05;20,2345679012346;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 95R95 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2613,075;5,9;81,25;0,45;4,05;20,0617283950617;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 95Y02 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;1691,325;4,9;84;0,45;4,05;20,7407407407407;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 95Y02 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;1058,925;4,9;81,25;0,45;4,05;20,0617283950617;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 96R10 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2492,125;6,1;96;0,45;4,05;23,7037037037037;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"P 96R10 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2366,825;6,1;83,25;0,45;4,05;20,5555555555556;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"RK 5519 RR";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2152,5;5,3;99,5;0,45;4,05;24,5679012345679;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"RK 5519 RR";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;1955,225;5,3;82,25;0,45;4,05;20,3086419753086;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"RK 6022 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2586,8;6,1;103,75;0,45;4,05;25,6172839506173;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"TMG 1155 RR";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2126,35;5,5;97,75;0,45;4,05;24,1358024691358;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"TMG 1155 RR";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2133,075;5,5;97,5;0,45;4,05;24,0740740740741;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"TMG 2359 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2288,2;5,8;107,25;0,45;4,05;26,4814814814815;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"TMG 2359 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2159,3;5,8;93,5;0,45;4,05;23,0864197530864;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"TMG 2360 IPRO";"aveia e ervilhaca";"2021-10-21";5;57,5;57,5;2173,5;6;83,5;0,45;4,05;20,6172839506173;24,4788723404255;354;64,4515177304964;25032,1997092199;6,3;48;32,5;184;2,8;15,3;85,7;0;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"IRRIGADO";"TMG 2360 IPRO";"aveia e ervilhaca";"2021-11-27";5;57,5;57,5;2317,8;6;80,75;0,45;4,05;19,9382716049383;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"AS 3595 I2X";NA;"2021-10-21";NA;NA;NA;1048,5;5,9;87,25;0,45;4,05;21,5432098765432;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"AS 3595 I2X";NA;"2021-11-27";NA;NA;NA;2584,5;5,9;NA;0,45;4,05;16,9135802469136;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"AS 3615 I2X";NA;"2021-10-21";NA;NA;NA;1003,4;6,1;71,25;0,45;4,05;17,5925925925926;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"AS 3615 I2X";NA;"2021-11-27";NA;NA;NA;2750,575;6,1;68,75;0,45;4,05;16,9753086419753;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX ATIVA RR";NA;"2021-10-21";NA;NA;NA;1181,1;5,6;102,75;0,45;4,05;25,3703703703704;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX ATIVA RR";NA;"2021-11-27";NA;NA;NA;2383,125;5,6;105,75;0,45;4,05;26,1111111111111;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX COMPACTA IPRO";NA;"2021-10-21";NA;NA;NA;750,475;6,5;86,25;0,45;4,05;21,2962962962963;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX COMPACTA IPRO";NA;"2021-11-27";NA;NA;NA;2234,275;6,5;53;0,45;4,05;13,0864197530864;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";NA;"2021-10-21";NA;NA;NA;934,575;5,6;100;0,45;4,05;24,6913580246914;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";NA;"2021-11-27";NA;NA;NA;1970,9;5,6;89,5;0,45;4,05;22,0987654320988;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX DESAFIO RR";NA;"2021-10-21";NA;NA;NA;1618,95;7,4;63,25;0,45;4,05;15,6172839506173;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX DESAFIO RR";NA;"2021-11-27";NA;NA;NA;3017,275;7,4;73,25;0,45;4,05;18,0864197530864;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX ELITE IPRO";NA;"2021-10-21";NA;NA;NA;1586,35;5,5;109,75;0,45;4,05;27,0987654320988;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX ELITE IPRO";NA;"2021-11-27";NA;NA;NA;2362,4;5,5;90,5;0,45;4,05;22,3456790123457;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX FIBRA IPRO";NA;"2021-10-21";NA;NA;NA;782,475;6,4;87,25;0,45;4,05;21,5432098765432;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX FIBRA IPRO";NA;"2021-11-27";NA;NA;NA;2942,45;6,4;77;0,45;4,05;19,0123456790123;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX LOTUS IPRO";NA;"2021-10-21";NA;NA;NA;1152,8;6,1;98;0,45;4,05;24,1975308641975;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX LOTUS IPRO";NA;"2021-11-27";NA;NA;NA;2048,15;6,1;78,75;0,45;4,05;19,4444444444444;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX NEXUS I2X";NA;"2021-10-21";NA;NA;NA;825,9;6,4;80;0,45;4,05;19,7530864197531;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX NEXUS I2X";NA;"2021-11-27";NA;NA;NA;2495,35;6,4;79,25;0,45;4,05;19,5679012345679;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX RAIO IPRO";NA;"2021-10-21";NA;NA;NA;1711,7;5;100,25;0,45;4,05;24,7530864197531;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX RAIO IPRO";NA;"2021-11-27";NA;NA;NA;1772,3;5;98,5;0,45;4,05;24,320987654321;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX TORQUE I2X";NA;"2021-10-21";NA;NA;NA;1347,475;5,7;98;0,45;4,05;24,1975308641975;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX TORQUE I2X";NA;"2021-11-27";NA;NA;NA;2689,1;5,7;103,75;0,45;4,05;25,6172839506173;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";NA;"2021-10-21";NA;NA;NA;1421,625;5,2;87;0,45;4,05;21,4814814814815;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";NA;"2021-11-27";NA;NA;NA;1628,4;5,2;60,5;0,45;4,05;14,9382716049383;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";NA;"2021-10-21";NA;NA;NA;1086,75;5,5;106,25;0,45;4,05;26,2345679012346;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";NA;"2021-11-27";NA;NA;NA;2019,25;5,5;98;0,45;4,05;24,1975308641975;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BRS 5601 RR";NA;"2021-10-21";NA;NA;NA;1264,45;5,6;96;0,45;4,05;23,7037037037037;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"BRS 5601 RR";NA;"2021-11-27";NA;NA;NA;2227,575;5,6;108,75;0,45;4,05;26,8518518518519;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 53I54 IPRO";NA;"2021-10-21";NA;NA;NA;1445,975;5,4;83;0,45;4,05;20,4938271604938;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 53I54 IPRO";NA;"2021-11-27";NA;NA;NA;1790,525;5,4;66,75;0,45;4,05;16,4814814814815;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 56I59 IPRO";NA;"2021-10-21";NA;NA;NA;1435,025;5,6;88;0,45;4,05;21,7283950617284;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 56I59 IPRO";NA;"2021-11-27";NA;NA;NA;2058,175;5,6;89;0,45;4,05;21,9753086419753;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 57I52 IPRO";NA;"2021-10-21";NA;NA;NA;1466,5;5,7;99,25;0,45;4,05;24,5061728395062;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 57I52 IPRO";NA;"2021-11-27";NA;NA;NA;2624,875;5,7;92;0,45;4,05;22,7160493827161;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 5958 IPRO";NA;"2021-10-21";NA;NA;NA;1075,925;5,8;107,5;0,45;4,05;26,5432098765432;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 5958 IPRO";NA;"2021-11-27";NA;NA;NA;2700,525;5,8;94,5;0,45;4,05;23,3333333333333;23,6912553191489;482,4;68,9893333333333;22819,7072978723;4,8;47;25,2;180;2,7;18,2;39,9;3,6;-29,08;-53,84
"2021/2022";"TA485";"TUPANCIRETA";"A886";462;"ALTAS";"SEQUEIRO";"DM 64I63 RSF IPRO";NA;"2021-10-21";NA;NA;NA;879,425;6,4;85,75;0,45;4,05;21,1728395061728;24,4788723404255;354;64,4515177304964;25032,1997092199;5;59;30,4;184;2,4;16,6;47,6;3;-29,08;-53,84
